mediaKey,dedupKey,sourceAlbumMediaKey,sourceAlbumTitle,fileName,description,takenAt,uploadedAt,timezoneOffsetMs,width,height,durationMs,livePhotoDurationMs,sizeBytes,takesUpSpace,spaceTakenBytes,isOriginalQuality,isArchived,isFavorite,isOwned,hasLocation,locationName,latitude,longitude,thumbnailUrl
AF1QipNd4qbSNz36LdkytGaT8ezwkNM6DrU0XFTN5w1V,Ah9fQLnvYcR9J-F5R77NsbvY5fk,,,VID_20210625_124038.mp4,,2021-06-25T07:10:38.000Z,2021-06-26T16:04:10.137Z,19800000,1080,1920,24364,,9616707,,,,,,,false,,,,https://photos.fife.usercontent.google.com/pw/AP1GczM8pLflsh913OG4j0VTNgfOyEc1j5vns3ReBuuDwEu5dgerNcax1cJBYQ
AF1QipP2DI5A2grQk7S3YVdQKqphhc6Z5t4gNxgDJsg4,DAt7qeDM00IxBju1vZ0ss58pI8c,,,VID_20210723_201053.mp4,,2021-07-23T14:45:52.000Z,2021-07-23T22:21:24.686Z,19800000,1080,1920,296701,,154544077,,,,,,,false,,,,https://photos.fife.usercontent.google.com/pw/AP1GczN4i2ycxtG1P9LGG30SUe9hc27SEQnWlj_WoS06ivRE0KzjpJ394nlJiA
AF1QipMIS7S3yo3KhQCT5mMYpEhdwdVg-WZIGp8CjYBv,IhI1isZxujWswiyxlYU2M1V6XLY,,,MVIMG_20211225_110911.jpg,,2021-12-25T05:39:11.731Z,2021-12-25T09:08:40.410Z,19800000,3840,2160,,,6783240,,,,,,,false,,,,https://photos.fife.usercontent.google.com/pw/AP1GczO-9xKlRxGyTFiPWzFlhCrr_vKgWG4Idb1IL72WMsfF9oxcNSgbxSENhA
AF1QipO4trdCx2qsWAiRcz8WjWFofM2YMq3MI1jbpNxp,IUeMMW0zVPyMfJQsyY0tOgk9YaE,,,VID_20211106_211234.mp4,,2021-11-06T15:45:20.000Z,2022-02-07T20:30:19.489Z,19800000,1080,1920,164570,,34142383,,,,,,,false,,,,https://photos.fife.usercontent.google.com/pw/AP1GczOcL2vq4ZIJqNWl5vYMR65B2j39JBsqXHzvW2scugtM8aork2bkjiJ3Dw
AF1QipOmqK-0erPAUFB2iPtxK70d4tKnvhX0bwl6wPIH,Ivxa4f_d42YV5f6QlR862jUuPdA,,,MVIMG_20220423_105856.jpg,,2022-04-23T05:28:56.794Z,2022-04-24T14:37:06.095Z,19800000,2998,3998,,,6509134,,,,,,,false,,,,https://photos.fife.usercontent.google.com/pw/AP1GczNCge7gU_dJO-lLgyp7KR04qNqv9nzYHe5elXOzVbhM3UFrnCUXNS4PMw
AF1QipPLAA3Qq2u83AQ_e3JJC0wtA5ML2tlQBRoZ9GZD,g3h6HVlnRDNSv6j9WV8gWNpNEBw,,,VID_20210613_125257.mp4,,2021-06-13T07:22:57.000Z,2021-06-21T00:20:34.659Z,19800000,1080,1920,107399,,51210034,,,,,,,false,,,,https://photos.fife.usercontent.google.com/pw/AP1GczO6VMb8b-mi69BU5y2nUzeu57ytNgd8EdHGDPKjcM_A6tpByQYpff6k6Q
AF1QipNap47Y7zcB4N2gkf-NAjtS09y_4oTQ2uPxW39a,txD_cSwp_UEpTeLg8F3pugrfACw,,,VID_20210613_125450.mp4,,2021-06-13T07:24:50.000Z,2021-06-21T00:21:42.023Z,19800000,1920,1080,47028,,21396176,,,,,,,false,,,,https://photos.fife.usercontent.google.com/pw/AP1GczO2P8pLtazwLtiupXdmCsCz1yH5fs9kbLZZowScU8H-fp3JJaxhotQYDA
AF1QipMgDigsqxKM8lPvLqzYrhHKPtOkCJt6tkZ7YqAw,51ZxTnj6Ede6lgcKuqel0CAUl9g,,,VID_20210613_201113.mp4,,2021-06-13T14:41:13.000Z,2021-06-21T00:24:38.679Z,19800000,1920,1080,293737,,125250907,,,,,,,false,,,,https://photos.fife.usercontent.google.com/pw/AP1GczMjMyI8KZO99Ry9hsputlWpfvwG3WoopzFbSFsAK86YMr4xIsX4iyK43g
AF1QipMVVZRwrbUmzvu0MfxvgnPqRkhhn4gcwNaEqE_k,PMHY3GWA9hVf46USMvLEEN-FgZU,,,VID_20210613_214055.mp4,,2021-06-13T16:10:55.000Z,2021-06-21T00:25:24.467Z,19800000,1920,1080,43504,,17614976,,,,,,,false,,,,https://photos.fife.usercontent.google.com/pw/AP1GczNAO0VAvtzZ3usZQCiBdotKI9m0FxZa6fQqDgIU56APlPxP4_EAB3-Adw
AF1QipMyOK3RZ0fN8xRlha5thEU05wS_cX7WTiR_5mgp,QySJH8psKfvWrDhmpSzqADh3uRs,,,VID_20210613_214517.mp4,,2021-06-13T16:15:17.000Z,2021-06-21T00:49:31.921Z,19800000,1920,1080,56894,,32225287,,,,,,,false,,,,https://photos.fife.usercontent.google.com/pw/AP1GczNufxF4evpwDSQNRBYob2pLHBT6A7PdvgrveXhJX_ZpjYjvFHRgrgfS7Q
